StudentID,Sem1Percentage,Sem2Percentage,Sem3Percentage,Sem4Percentage,Sem1Attendance,Sem2Attendance,Sem3Attendance,Sem4Attendance,Internship
793,75.29443394,75.61109604,78.47698898,79.74236898,75.93915048,77.15549725,65.62613357,60.59844793,No
794,80.57271177,84.01138896,62.97708916,86.94333386,72.67652055,86.09056024,88.66527747,70.58185145,No
795,50.90550919,52.08364503,71.84979428,51.6221723,78.69549342,89.08524788,77.49126593,80.56123278,No
796,93.60619545,54.2396008,79.67804677,82.93588194,71.42318465,60.02867435,76.14194483,82.92596992,No
797,96.60591412,85.8161694,53.6540781,76.6145938,98.46445769,97.4741372,65.47866538,97.03006772,No
798,78.25665918,53.6042168,81.11716323,55.16325044,72.51378512,66.5810149,80.27080163,85.81382493,No
799,84.83254119,53.56283639,99.05889184,58.62619385,63.92178152,69.34321737,65.06181245,76.5894321,No
800,96.12496906,50.60542376,59.50538249,78.39871487,81.07268664,70.53893783,79.06481825,97.21404709,No
801,85.36193172,97.82506991,89.62975581,64.81788068,62.28396314,61.51280546,90.54461196,91.39531934,No
802,57.62695215,86.87541797,95.39493969,96.91578643,64.42172665,64.92208494,70.33057432,68.00035684,Yes
803,78.81441801,67.66257043,97.18507964,90.93701147,68.77557557,99.45399692,79.23144673,65.23369445,No
804,80.33575232,64.82677906,98.00678022,99.17836033,78.57401,72.6086695,99.68063878,87.03246543,Yes
805,71.20653357,67.48516149,76.07298194,62.98354195,77.33003729,64.61204361,87.46601693,82.39532662,No
806,86.82221178,88.73267656,98.8653954,98.48618164,91.98767448,64.27965045,93.65427085,91.58694455,No
807,96.71835074,83.06853055,87.86551036,71.56169349,89.57898616,88.77839871,76.59390426,89.552202,Yes
808,96.27842565,59.25977839,58.08357181,67.37593977,77.05273176,94.18274656,90.71443693,85.00846135,No
809,72.54196857,58.70546677,73.84500532,52.51747635,73.3481683,70.27809198,61.62036692,99.45528687,No
810,55.66190229,54.91978249,85.91655877,52.63826289,72.65875136,60.83638049,64.9164473,81.3435892,No
811,99.24205995,83.01513599,62.36701579,84.6005628,90.95980349,68.92360074,68.12282372,64.52423026,Yes
812,91.94490432,88.21863311,82.03075918,72.89644972,62.08289625,62.26062763,76.07807698,93.13094259,No
813,56.23313406,63.25232142,83.33002395,61.3260813,60.51286598,64.13579747,93.82979513,70.07413449,Yes
814,96.04209413,51.04724805,58.13498719,80.69851532,91.82177568,77.26032479,73.85064203,91.09208593,Yes
815,93.4948181,54.10858337,78.25426562,62.64290591,79.08585504,69.19673483,86.18484774,98.28428384,Yes
816,75.94190286,98.39300174,88.58134555,78.88158772,65.23524554,80.63783514,88.37257179,87.87182056,Yes
817,79.56377179,64.77223887,74.94478323,67.96043735,69.42263738,70.13975013,83.44729416,83.84120644,No
818,69.95013519,88.46115739,50.60515584,91.17761133,97.30015812,97.62149204,74.28967873,78.41544703,No
819,52.73808194,81.23317844,50.45192345,91.03480804,94.38011902,96.23775872,83.08213367,74.57639464,No
820,66.75986208,69.09698198,67.8514672,73.86751991,88.39140201,82.6722442,73.69062371,74.12019004,No
821,90.14267243,60.28436311,96.30970342,67.54095547,79.28900921,74.17695968,63.35494954,85.45490823,Yes
822,50.23160115,56.06932091,61.43383898,68.12798983,80.81294505,75.24587528,99.71215913,90.05092468,No
823,66.67495858,80.7506484,81.71818444,90.28572628,99.00978141,76.47409133,65.08729815,87.14068278,Yes
824,69.90843468,88.73168903,61.10379353,66.40897414,98.63081776,89.10317289,62.89393535,67.93640405,No
825,76.86978015,82.19521268,66.08349948,60.45296869,68.61076183,78.06555982,95.14122997,79.75948721,No
826,95.99278082,76.51510666,92.40210448,54.23441709,92.44418265,94.26919786,72.07338644,91.66560289,Yes
827,67.31729972,52.09756117,86.44307211,73.33465604,67.88970665,97.76379144,86.01187896,79.02816313,No
828,67.34766009,98.42443888,54.76996387,74.10660495,68.54149912,73.43784614,73.16022919,81.46493119,Yes
829,86.87506241,89.93570958,71.43510105,92.04543552,87.04372137,82.42777926,75.65817083,90.84544193,No
830,72.61089704,64.64110184,51.45848818,61.06193482,76.20004394,63.80226147,70.48451888,86.45061225,Yes
831,61.23024115,98.99851647,74.04450733,69.04956368,97.26177628,68.01876191,73.72176023,76.37379684,No
832,72.62197581,80.09407948,83.12170059,90.42028694,63.5603894,76.53863067,76.42801602,95.81650845,Yes
833,57.04285102,79.12113291,55.92513118,91.18118054,80.46102563,68.24810864,88.81664276,66.50268275,No
834,58.81934933,87.40365897,64.44424695,69.2305538,96.74086122,95.06241963,80.46144777,99.82065794,No
835,74.91838864,90.5884894,69.89183128,72.95620116,96.16454642,66.33145024,97.74260869,64.75410314,No
836,70.94627248,82.82393037,95.97655123,65.16429454,66.26116854,78.22643286,61.67521575,60.59799884,No
837,95.74229505,56.40478732,99.66275077,96.62774392,74.665508,84.22796962,80.12273291,95.60075605,No
838,68.11969496,66.9133753,52.24556495,55.93218829,84.764856,87.67455633,83.36899155,69.79814033,No
839,79.02941751,96.40418202,88.05039617,96.68747115,66.37579539,75.32277479,96.80787944,89.1879851,Yes
840,81.6132144,61.23078059,68.58620332,84.19332259,98.72088688,94.76396275,61.96634094,92.440615,Yes
841,50.65472283,68.60835119,69.62290931,76.57860763,96.58997315,82.73276604,82.9399834,94.35945564,No
842,83.1768686,71.60384415,87.71324867,51.63295304,66.67800716,77.58031122,94.14519714,99.66376943,No
843,58.90179834,71.97024948,95.92132161,73.77980959,64.84621845,62.68962536,69.67710912,71.7615884,No
844,98.05351587,80.64697912,97.54642973,70.38740525,63.41633931,78.58757874,95.05169394,88.40973368,Yes
845,57.43313639,97.15379189,78.8561293,58.0609406,96.37774656,92.82943363,60.76173637,64.61599433,No
846,70.73120619,62.03463559,67.85605797,82.82048018,67.74495239,84.58164073,89.29818517,76.27237165,Yes
847,54.2674834,56.07506882,89.37745429,98.55754537,76.65139714,93.28649815,97.32452885,93.91886773,No
848,99.84371259,59.87352449,62.55006916,78.10944055,77.95405463,79.76046682,86.28790647,74.70632184,No
849,75.10975052,94.34624501,78.20370144,85.73766382,83.96044177,64.7384682,77.56116976,83.64381522,Yes
850,79.76925087,82.29054063,67.92892308,53.42252263,62.86941375,60.54559383,61.79524066,80.15093775,No
851,53.35382387,64.29533946,82.83155369,70.88334979,69.0703447,72.12878187,96.80455253,85.83806124,Yes
852,87.49802352,90.79734695,62.01994564,55.81792426,97.25961548,87.91961886,78.81184891,98.91577558,No
853,60.49527965,93.06849982,59.57964729,80.63979178,96.33640429,91.61039616,61.15986977,62.22942106,No
854,94.90271447,92.32571693,95.91195433,96.92410791,91.2516259,71.83011338,87.59284285,82.9584607,No
855,60.25698202,95.94632668,55.09018415,83.08888662,60.77604982,79.82615684,79.27349014,94.52115117,No
856,59.53438603,62.61205101,75.29789539,53.84015242,73.08027074,76.84475618,64.9738127,79.25530847,Yes
857,51.82748339,87.75209644,61.04263915,67.73331025,85.11834941,76.42091137,68.57087237,63.14108744,No
858,73.60334726,73.02697486,51.94649817,77.53316897,71.00760847,69.25394853,62.57962722,82.4215741,No
859,78.24205666,92.09992764,51.80094091,70.16038781,96.3834678,65.4548442,82.97174159,73.28295563,No
860,53.28543197,86.42453386,58.76108861,91.68220052,85.35557847,67.86754233,84.88117917,66.19767141,Yes
861,88.77638083,88.82237232,93.33851773,90.73355024,62.87626869,62.21329549,80.22969193,93.96138053,No
862,72.66444174,82.80809188,64.1239372,80.59155101,96.36022355,67.92522967,92.68408532,80.86398052,No
863,76.21951347,58.87143847,97.52295853,68.67289726,98.31066633,60.36803591,94.44035285,97.3310565,No
864,72.03813735,77.25134594,79.08111465,62.76681869,63.10849674,85.09033603,84.62497587,92.24066018,No
865,70.03815304,99.23348698,71.83070949,55.29371591,81.29440939,72.6550163,60.51025919,87.71887175,No
866,77.98201657,96.86940332,79.00444173,67.74488417,72.13457129,98.92578846,87.80918623,60.20102013,No
867,57.7620123,52.15868679,75.83491926,70.65862586,75.71356306,67.74868203,76.71996868,77.11293827,No
868,59.09640652,58.24074079,87.93881269,83.79114626,67.18604872,73.83314281,82.62229933,67.89945127,Yes
869,93.08928105,56.58643867,64.1248033,82.90799121,83.12288408,74.31364635,85.96322408,96.43191644,No
870,97.30577311,86.2989955,67.65251958,53.50540698,98.31917413,60.33805984,74.00946457,66.98335939,No
871,68.66546581,90.88926649,94.70471513,69.76296577,80.12290401,93.56831812,96.68394021,71.44240207,No
872,63.53723366,60.67556832,97.32282566,59.08894336,63.31658326,61.27977841,65.35899467,80.67347071,No
873,82.19997716,75.29263465,94.62791137,57.84063527,84.80005334,97.60719339,86.86047229,70.53454476,No
874,70.43670855,92.0351514,70.9723997,91.36510749,73.60891978,95.68297404,60.1743832,68.39458709,Yes
875,51.26931778,86.64007724,89.01827515,52.09576084,94.23700758,81.42087664,96.98604422,83.963973,No
876,57.80762987,77.11186027,73.81678667,70.9591438,77.38712593,81.743823,64.50016533,63.55718091,No
877,85.79861144,79.51738452,74.87699261,58.41018279,67.71358436,86.15111692,63.79536921,62.32671035,No
878,82.9461971,75.41802735,60.23400545,93.96651078,67.64422491,75.48200048,73.32030532,74.88981181,No
879,51.35479963,64.87742257,79.55651516,77.85202566,90.75056723,85.88889134,74.94265144,88.82657818,No
880,61.0986081,78.25109964,59.30679489,61.56903182,70.62350393,61.79073555,68.57200289,82.19227033,Yes
881,61.55373983,84.4442651,66.57823495,75.12136436,90.68933577,62.16190509,83.40486644,76.91505874,No
882,83.59463718,93.66614579,92.75151008,86.57431799,68.23549243,78.28921678,77.71656392,82.63006257,No
883,50.98552689,81.8145677,60.35379046,97.90590045,72.86745475,81.98489204,61.36702356,74.61805939,No
884,55.2054291,88.05607685,53.55791426,61.02230021,78.6194789,95.51270561,72.78608249,97.44585342,No
885,89.99580427,58.00358175,53.45037963,94.30908861,97.72783399,64.18642536,92.41731654,62.19619564,Yes
886,58.9272331,73.07787372,97.03922603,96.71520571,97.26925699,92.90591709,87.58806139,86.93565916,Yes
887,82.63730539,50.46658099,75.3460219,95.82102723,68.27487502,68.40189349,88.99483414,95.65130659,No
888,61.90913905,62.33394323,70.47060359,81.77071784,74.32876165,75.76334594,87.92467696,92.15538835,No
889,54.97206964,86.32308576,90.54392905,81.49103272,65.97597554,72.66409739,72.43892086,67.36164139,No
890,62.15860955,99.59049757,91.7912964,70.16053166,80.39940317,76.00621091,63.98655688,71.83705396,No
891,86.11334659,54.95890498,66.60955166,87.61989412,78.42330203,66.01981992,70.89868736,88.68191755,No
892,92.78482341,70.07471579,84.68090287,76.56470092,96.0304065,80.14280298,93.27141201,63.37082237,No
893,91.51099323,90.00354843,88.55614079,83.87190356,97.20021511,92.06570359,99.21883191,92.47446799,Yes
894,69.85917648,60.20178173,82.73253434,71.42289519,75.34269564,77.66136042,79.75388059,88.75627778,No
895,83.40425683,77.75424747,57.57975374,86.5748232,79.66951772,79.62454304,60.3880142,89.18426597,No
896,60.24921477,86.6535648,93.79415418,91.22357588,95.84944997,93.95070341,65.60179249,64.00965481,Yes
897,64.65738651,80.79927251,76.95472764,57.32181283,92.26831231,88.24232459,72.88322301,88.71042179,No
898,94.81679093,59.40123673,64.12362132,91.64648578,60.14625245,79.61817634,83.14341394,87.19272501,No
899,50.65009618,67.76922843,71.26140927,77.01482659,72.80238257,70.30782593,63.00374583,93.23689963,No
900,54.27542654,89.18958922,51.87855452,92.23329545,76.87096968,95.39706987,97.73429195,61.66383825,Yes
901,60.39431276,77.71132571,56.39334006,71.56508532,69.18865135,83.08081607,74.60334693,60.92442674,No
902,51.32661019,50.26148068,88.27733753,68.95202427,67.98286464,68.8459044,96.50336872,74.920284,Yes
903,59.07177175,88.049538,50.00058174,95.75303663,61.51138026,70.76479011,91.22087211,65.95153135,Yes
904,79.15207805,51.76556775,70.82829142,62.55846338,85.734789,92.12532356,90.2174909,82.3353791,No
905,71.07122753,87.28668914,76.12550905,92.21061626,70.50041162,61.76582248,84.26878319,96.69395606,No
906,94.63358555,60.12402801,52.731721,74.20102863,62.09388714,99.68368748,85.07135268,75.65918921,No
907,90.87217809,97.90367401,98.65390815,75.70477213,69.23917242,65.21406719,85.52012941,93.79801509,No
908,67.09086758,68.39703757,61.30626656,65.42341407,92.07655811,91.84274102,85.14885548,60.00963498,No
909,62.97117167,66.34658082,65.20993598,78.65211003,94.05956727,75.79101267,82.14912926,66.74058574,No
910,68.98462041,57.44440252,65.19712561,66.26055981,79.32264981,79.68864733,99.45656074,61.21694159,No
911,79.51474713,65.28021077,61.52083311,51.96347071,76.64282682,95.2260231,89.2916227,73.12588722,No
912,63.40318204,93.83253809,50.0736911,63.59993027,99.11414774,76.51644758,91.07785554,96.32758383,No
913,81.20744539,99.81671688,86.4672397,50.31895217,68.02258638,81.49975015,94.8985126,63.87808494,No
914,70.47058261,68.41547653,98.34227499,98.91773935,68.61437131,61.9719865,68.62559051,84.25639107,Yes
915,77.60235904,72.43053155,61.21467416,98.28736049,71.67468708,60.09389895,63.35216636,78.05983756,No
916,71.80632646,86.10354691,83.15235959,69.75776487,66.91029273,69.79199492,79.31577746,97.53872849,No
917,64.72328798,94.30978902,87.09481635,86.41854272,75.17462393,87.22332372,80.56322782,64.9007657,No
918,97.42266535,79.65221671,92.42126895,67.29030492,96.43336908,64.85059573,93.1672712,68.48111402,No
919,88.18028971,69.57628491,71.13145985,83.55465785,84.61391363,64.55047835,77.75134317,61.18167874,Yes
920,57.00565879,70.63109204,65.14654528,90.27150215,76.47786194,76.43842432,82.83412102,77.35740999,No
921,93.42339879,84.78090732,66.2647567,97.33781223,97.37643178,85.91348154,81.08283754,71.11331598,No
922,74.37155991,50.16091318,85.63106665,70.01061379,61.9385693,88.48287969,61.52811135,94.79623736,Yes
923,94.72761134,80.97946687,90.83897333,89.16489915,68.41104712,67.13802696,84.60859586,84.19763253,No
924,89.9927628,67.77465052,59.08069839,63.29642253,82.6355442,63.18352589,93.12173143,84.56362952,No
925,71.26067522,89.70986656,68.54705041,99.51661519,84.62210493,97.61588136,66.30002192,81.27642788,No
926,51.12346542,54.64953199,95.09700984,51.28847994,61.58230026,70.4266553,83.77326936,63.67401349,No
927,63.43386797,79.41011335,90.33467598,80.17644033,76.12155032,94.1338599,83.74442178,77.80074735,No
928,77.08171073,74.04864449,99.24292014,82.97529908,85.96615859,94.53965802,66.56739856,99.98020759,No
929,81.67391099,82.1162763,87.71241298,84.40227785,87.92282186,90.90090367,64.93854295,93.40917163,No
930,62.89438427,53.24267972,69.65976005,56.01937894,85.5255961,66.75334427,99.20207772,95.73836217,No
931,56.9678037,78.99918937,79.5318917,96.92648917,72.82252897,92.87205837,75.74876679,92.92905437,No
932,91.74651184,78.0742294,83.05071271,59.05916395,63.74080494,90.77002237,69.09686915,64.12166774,No
933,99.22010904,78.03300472,53.92279082,81.13767016,77.08449786,83.8689196,66.85298178,69.09793016,No
934,76.28450912,80.17438333,77.22484796,61.13380396,65.15017749,73.48808141,86.70406854,60.12486605,No
935,58.58396429,83.82339686,85.46604142,65.36082085,97.90494634,70.50034417,84.37781189,72.140405,No
936,63.61536633,90.24944998,58.3660652,77.32292709,79.00683464,64.87556848,85.74208492,64.34429609,No
937,50.91953383,63.49103601,89.03158587,70.85967093,72.69036697,80.39028268,63.5202411,78.91173381,No
938,95.71494033,91.25247051,79.18863903,58.01128005,90.65216284,83.41043502,95.74138334,87.08509954,Yes
939,55.88755414,74.91278411,97.61108928,58.54682012,79.9179437,74.37355962,75.57065587,94.9802118,Yes
940,78.82582378,53.85291396,52.12111491,70.90723941,72.40136096,79.01436271,72.53477626,89.9686866,Yes
941,63.70276103,52.92754646,63.26630688,87.86414891,92.4787097,74.54057829,78.49445789,97.54342383,Yes
942,77.70890013,66.71191593,80.07769396,94.89823234,94.68608604,85.64024229,75.60264263,62.15593162,No
943,82.57101942,89.24484886,64.82799561,54.20638311,86.92032665,96.05036831,94.54308013,60.48719342,Yes
944,91.48709019,85.38404674,85.7212082,69.65519538,61.8785769,66.55681048,97.17043901,86.45352455,No
945,60.32106359,89.43074823,87.95026413,55.01227819,82.65291521,75.2563524,72.13812866,71.57409641,Yes
946,50.54979143,75.86345282,55.1257982,50.82962403,90.53179648,65.63474416,94.5574323,70.14004064,No
947,56.8442815,72.0099499,75.69272321,83.08593413,65.46012048,84.99775082,91.26092518,73.23548351,No
948,95.00093209,57.37262634,75.44452778,80.1224721,69.14683006,89.15482038,97.23230689,70.79184232,Yes
949,93.69450388,66.40963768,68.46403851,58.15095569,95.2998042,97.2765093,69.83001249,80.45745625,No
950,79.87065511,71.70096831,96.64624313,61.69064165,60.80486887,71.15487705,83.078366,77.60593789,Yes
951,80.02584302,54.43002148,91.37531599,51.18538768,90.10908551,98.00844823,70.98178339,80.49714206,No
952,83.25183373,61.03059764,84.8604691,91.74736028,78.9509317,62.53050687,92.96377962,86.90854446,No
953,58.76856393,79.9112647,85.71633179,98.7345298,77.87088635,84.12055453,60.21296762,75.48522036,No
954,95.7205973,86.78315571,73.08580719,56.77297684,60.2838613,62.28530877,82.59276652,70.05230749,Yes
955,70.93852624,99.91737557,96.04972605,61.57376069,92.77592924,95.75096751,73.56813725,66.64802147,No
956,69.15692641,96.65566657,84.72977136,93.4204762,74.39299603,81.19236228,72.90734828,73.97896478,No
957,75.94588526,82.12825998,86.44905308,96.3231899,81.63062525,86.77393403,85.79625295,89.67225901,No
958,52.34829834,71.06240266,93.08454519,70.98136914,87.09202745,93.26295704,94.05937797,90.2681964,No
959,58.31416844,81.80886824,63.70357947,52.53112361,88.10518306,66.0124249,84.36781566,86.67621547,No
960,86.90168082,89.2825809,90.35354519,51.96959168,98.23920235,61.54366248,94.12691915,69.36112701,No
961,54.1399334,55.91680955,59.76203015,78.6974933,81.25359813,95.15524584,70.58388448,83.52344983,Yes
962,80.15760547,70.49524448,67.26709761,69.64475544,75.98878204,72.5973291,80.78007419,82.82758646,Yes
963,62.26745548,91.99011428,66.78052271,51.43262138,98.14814506,65.15915632,78.02146156,79.37064792,No
964,69.4647807,69.1916476,98.92627342,79.16261962,85.6844094,78.73844948,60.46579598,81.99915946,Yes
965,64.43468684,78.59361356,92.82686119,50.56512683,71.92601425,83.93224303,82.27248573,79.6716253,Yes
966,67.78363582,79.38846804,85.05849308,89.36859791,65.05856982,61.23882414,86.46097297,82.61825464,Yes
967,85.95229526,59.22381266,86.35283808,65.32164114,93.70218006,70.99582633,83.67657618,88.62023818,No
968,64.85608578,68.11177208,78.10363972,52.01290015,74.48726411,61.31199497,89.45119595,64.38512778,No
969,78.32023201,66.72556444,97.35453336,79.41761105,86.41878885,76.81341557,82.85358114,89.98503009,No
970,73.80252011,51.30983543,74.81293764,69.88422072,78.83265677,95.80400116,62.67001019,65.43544601,Yes
971,83.18355827,51.20958819,69.02588549,98.69002067,67.95719119,99.30609646,64.65782096,62.66511994,No
972,96.84148697,91.58485218,58.15176685,77.20993313,84.06746434,85.48190214,83.8589831,99.04318745,No
973,86.62860486,63.6535405,89.31028261,63.76195905,62.42732276,66.46550775,70.99916768,98.27967075,No
974,60.74701893,75.90393831,86.7221966,85.47194323,76.53369839,96.2339756,63.18580516,62.4174618,No
975,51.55915675,64.93627868,69.21775193,63.57460013,81.86459759,80.64991293,77.18410974,77.73013766,No
976,63.11320221,97.03396226,51.2596707,95.21216457,77.44187896,66.14997248,82.17290392,67.44979753,No
977,79.75389654,62.96483794,91.94986639,68.73609853,89.94688701,96.86906678,73.14983953,79.41379589,Yes
978,52.57129067,71.48284064,50.57089917,77.49342814,93.11699818,90.29876203,88.81734809,93.20708972,Yes
979,74.81831236,93.63651252,85.18498898,52.52865519,90.84972296,89.26821091,85.75082432,98.02447099,Yes
980,79.84214245,92.09667834,98.51285549,71.3060619,61.55251791,88.36722815,73.31273444,85.37010614,No
981,66.71219454,59.30507089,71.88306641,91.61817698,67.76515082,68.01359284,90.19490116,74.15622669,Yes
982,88.54561019,90.13216549,61.74867025,90.28244027,81.46430037,68.44026767,85.9478017,84.13302263,No
983,55.32991266,72.90934434,85.2435505,61.21592794,97.39288162,87.53171994,85.49781515,72.48005224,Yes
984,53.75688909,74.1484436,90.8564071,61.30395355,93.398271,68.78891,82.13710803,96.39294563,No
985,86.40943781,56.67399862,77.3215158,90.86526561,93.70138033,77.54686787,60.45558672,94.81601852,No
986,74.77456581,54.03007569,98.35176376,96.51992101,72.12832775,91.28007302,87.86028734,82.32927001,No
987,84.42011982,86.39696535,52.58343608,54.76804606,77.17791588,91.35810072,75.04167164,72.99195662,No
988,71.74136693,74.82305762,75.23977992,72.50293197,78.82823789,78.1304709,97.70438841,71.73558702,Yes
989,62.32010166,71.84253513,85.92269737,66.87271395,66.29486333,91.68759753,92.71939084,61.33671979,No
990,90.95511588,86.47541143,93.13202356,93.53442277,61.24272521,93.54487185,83.50777878,92.63283404,Yes
991,89.97079395,88.27564495,58.9627806,54.17624573,97.87611598,86.19103005,70.08727927,78.01532852,No
992,84.73482354,57.94540838,90.00017409,60.55629713,69.62850343,69.13703409,68.14869573,73.00531714,No
993,63.60725686,80.51125747,77.63535379,87.62341688,69.59795615,70.96047122,73.61539351,78.8444142,Yes
994,79.51153334,56.76770411,69.8276841,52.56469245,63.33516215,72.59364622,79.06271774,92.74951962,Yes
995,68.04869485,87.5687543,56.58575143,74.62676904,97.14031008,64.67216431,71.8426204,64.98456831,No
996,54.57910367,82.84775781,93.26478795,72.10535173,83.1894846,70.92638481,80.59717982,94.30623953,No
997,95.86567877,97.83073105,57.86366041,66.72005895,86.68147429,68.38076897,66.61481702,95.9003534,No
998,56.84093155,53.44790082,65.48939296,69.72861577,96.46307549,78.21314999,99.10851251,97.8683166,No
999,97.51186769,52.85273606,64.5022766,76.49702935,73.82480676,96.33750191,64.3169822,75.8995197,No
1000,72.30028865,64.10935373,93.57070171,58.06836792,84.86029245,64.17921267,97.27776559,68.68561616,Yes
